id,dv_response,dv_balance,EM_MONTHS_LAST_OPEN,EM_COUNT_VALID,EM_ALL_OPT_OUT_FLAG,POS_NUM_ORDERS,POS_REVENUE_BASE,POS_MNTHS_LAST_ORDER,POS_REVENUE_TOTAL,POS_MARGIN_TOTAL,POS_TOT_REVPERSYS,POS_LAST_ORDER_DPA,POS_LAST_TOTAL_REVENUE,POS_NUM_ORDERS_24MO,POS_SP_QTY_24MO,POS_MARGIN_TOTAL_12MO,POS_REVENUE_TOTAL_6MO,WEB_MNTHS_SINCE_LAST_SES,IID_COUNT,HH_INCOME,HH_AGE,EM_NUM_OPEN_30,SH_MNTHS_LAST_INQUIRED,SH_INQUIRED_LAST3MO,SH_INQUIRED_LAST12MO,pos_mo_btwn_fst_lst_order,WEB_CNT_IID_ACCESSED,POS_REVENUE_BASE_SP_6MO
147,1,178.99,66.03643967,3.0,0.0,14,4517.057,7.451612903,5930.853,416.147,741.356625,1,328.95,3,8,243.409,,7.418160095,12.0,250001.0,67.0,0.0,83.90322581,0.0,0.0,92.70967742,1.0,
148,0,0.0,,,,1,6.99,6.548387096,17.98,17.43,,0,17.98,1,3,17.43,,,,,,,,,,0.0,,
149,0,0.0,0.101553166,3.0,0.0,4,2513.797,16.93548387,2973.796,337.135,991.265333,0,596.96,1,2,,,,,,,,,,,83.32258065,,
150,0,0.0,26.28076464,3.0,0.0,14,2385.98,2.096774193,3876.911,565.53,969.22775,1,109.99,5,7,180.88,348.99,2.083632019,4.0,149999.0,58.0,12.0,70.41935484,0.0,0.0,105.8387097,0.0,109.99
151,0,0.0,4.767025089,5.0,0.0,25,3112.112,5.612903225,7772.602,1141.256,1943.1505,1,66.98,10,15,53.067,66.98,1.807646356,7.0,74999.0,82.0,75.0,78.35483871,0.0,0.0,109.9032258,2.0,66.98
152,0,0.0,,1.0,1.0,1,0.0,4.225806451,35.98,8.09,,0,35.98,1,2,8.09,35.98,4.05376344,3.0,74999.0,34.0,,37.77419355,0.0,0.0,0.0,1.0,35.98
153,1,61.97,0.963560334,5.0,0.0,18,3192.719,7.129032258,4668.966,752.337,933.7932,1,1201.54,1,2,303.874,,5.734767025,,,,,,,,98.22580645,,
154,0,0.0,,,,3,1516.99,0.741935483,2295.92,616.726,2295.92,0,179.0,1,1,137.0,179.0,,,,,,,,,58.58064516,,0.0
155,0,0.0,,2.0,0.0,10,1986.021,23.64516129,3389.74,1191.812,1694.87,0,368.95,1,3,,,2.727598566,,,,,,,,75.48387097,,
156,0,0.0,,1.0,0.0,6,1021.537,23.96774194,1470.675,172.324,1470.675,0,87.51,1,5,,,,,,,,,,,69.83870968,,
157,0,0.0,,2.0,0.0,4,910.925,7.516129032,1312.974,-56.99,656.487,0,429.99,1,1,-8.774,,7.486260454,,,,,,,,99.74193548,,
158,0,0.0,24.80943847,1.0,0.0,4,2052.417,12.51612903,2276.335,-60.555,569.08375,1,115.99,1,1,,,2.909199522,,,,,,,,65.19354839,,
159,1,69.99,,1.0,0.0,13,2117.59,2.29032258,4723.278,1712.029,2361.639,0,199.0,3,6,163.919,199.0,,,,,,,,,74.64516129,,0.0
160,0,0.0,0.139784946,3.0,0.0,11,5872.408,4.870967741,8271.934,2540.939,2067.9835,0,154.99,2,3,880.031,154.99,3.403225806,,,,,,,,97.93548387,,154.99
161,0,0.0,26.20131422,1.0,0.0,6,1138.0,19.03225806,2040.924,354.55,2040.924,0,109.76,1,5,,,14.41218638,,,,,,,,40.38709677,,
162,1,111.56,,1.0,0.0,4,948.99,6.387096774,1306.427,244.344,1306.427,0,85.47,3,9,58.59,,1.28255675,,,,,,,,32.25806452,,
163,0,0.0,10.0,1.0,0.0,1,320.99,14.41935484,338.99,-6.89,338.99,0,338.99,1,1,,,2.176224611,,,,,,,,0.0,,
164,0,0.0,,2.0,0.0,8,8564.206,20.67741935,10129.764,2576.41,1688.294,1,903.96,1,2,,,1.158303464,3.0,124999.0,71.0,1.0,83.90322581,0.0,0.0,87.03225806,1.0,
165,0,0.0,,2.0,0.0,10,2736.496,16.80645161,3930.249,855.787,1965.1245,0,19.99,1,1,,,,,,,,,,,98.19354839,,
166,1,69.99,0.332735961,1.0,0.0,3,1781.99,1.677419354,2041.32,283.779,680.44,1,940.33,2,2,228.572,940.33,0.507168458,2.0,,,183.0,51.22580645,0.0,0.0,37.96774194,1.0,785.99
167,0,0.0,45.5,3.0,0.0,10,3298.754,20.41935484,4515.702,1036.884,2257.851,0,90.22,1,4,,,0.026284348,,,,,,,,83.29032258,,
168,1,463.99,2.261051373,3.0,0.0,7,3053.508,13.19354839,4065.531,1222.155,1355.177,0,41.49,1,1,,,,,,,,,,,72.22580645,,
169,0,0.0,4.4390681,1.0,0.0,1,0.0,11.87096774,293.99,108.281,,0,293.99,1,3,108.281,,11.85304659,,,,,,,,0.0,,
170,0,0.0,26.47789725,2.0,0.0,1,503.0,17.35483871,515.0,-74.061,515.0,0,515.0,1,2,,,,,,,,,,,0.0,,
171,0,0.0,1.201314217,2.0,0.0,3,654.0,18.64516129,1150.49,36.991,1150.49,0,199.0,1,2,,,14.88112306,,,,,,,,44.96774194,,
172,0,0.0,16.4516129,1.0,0.0,14,0.0,17.38709677,557.03,169.765,,0,29.99,1,1,,,,,,,,,,,69.48387097,,
173,1,89.99,,1.0,1.0,10,138.99,3.580645161,449.64,72.607,,0,35.98,5,13,10.07,35.98,3.572281959,,,,,,,,94.38709677,,35.98
174,0,0.0,9.42771804,1.0,1.0,9,0.0,22.12903226,1279.16,259.964,,0,111.56,1,5,,,,,,,,,,,78.32258065,,
175,1,106.36,27.4181601,4.0,0.0,17,2297.442,2.0,4296.618,1360.337,2148.309,0,239.0,11,21,307.12,392.14,1.792712066,8.0,124999.0,91.0,2.0,68.06451613,0.0,0.0,98.77419355,2.0,43.19
176,0,0.0,29.0,1.0,0.0,9,2392.577,15.12903226,2953.235,467.942,1476.6175,0,1749.95,1,4,,,,,,,,,,,119.6129032,,
177,0,0.0,,2.0,0.0,10,4988.537,6.806451612,7425.347,878.398,1237.557833,1,1004.97,6,13,31.276,,3.798685782,10.0,99999.0,50.0,25.0,75.16129032,0.0,0.0,75.03225806,1.0,
178,1,131.08,1.425328554,3.0,0.0,6,1774.664,21.74193548,3111.326,861.492,3111.326,0,68.99,1,1,,,,6.0,99999.0,67.0,189.0,140.8064516,0.0,0.0,51.5483871,1.0,
179,0,0.0,,2.0,0.0,15,1834.832,13.19354839,2608.986,326.535,1304.493,1,79.99,2,2,,,1.442652329,,,,,,,,71.80645161,,
180,0,0.0,8.816606929,2.0,0.0,14,1831.309,12.80645161,3216.551,837.989,1608.2755,1,84.56,2,7,,,7.129629629,,,,,,,,81.93548387,,
181,0,0.0,37.77479092,1.0,0.0,4,2502.97,13.12903226,3228.666,664.455,1076.222,1,672.15,3,6,,,0.670250896,,,,,,,,24.80645161,,
182,1,448.99,0.060334528,4.0,0.0,4,2838.678,10.58064516,3202.637,575.083,1067.545667,0,507.97,1,1,16.017,,0.539426523,10.0,74999.0,57.0,70.0,21.96774194,0.0,0.0,91.58064516,2.0,
183,1,32.99,14.49103943,1.0,1.0,3,0.0,19.93548387,300.89,76.89,,0,150.95,1,5,,,,7.0,49999.0,69.0,13.0,51.70967742,0.0,0.0,31.03225806,0.0,
184,1,239.0,0.111708482,2.0,0.0,15,6535.01,15.90322581,9734.093,2071.789,4867.0465,0,81.98,1,2,,,0.384707287,18.0,149999.0,49.0,794.0,71.06451613,0.0,0.0,72.09677419,1.0,
185,0,0.0,,2.0,0.0,6,1614.336,12.19354839,1971.897,-42.103,657.299,0,549.99,1,3,,,11.91577061,,,,,,,,85.16129032,,
186,0,0.0,3.305854241,4.0,0.0,7,1678.93,3.354838709,2024.43,98.702,674.81,1,96.96,1,5,35.782,96.96,3.344683393,,,,,,,,81.48387097,,96.96
187,0,0.0,6.242532855,1.0,0.0,2,438.09,3.516129032,503.079,29.219,503.079,0,64.99,1,3,39.82,64.99,,,,,,,,,76.80645161,,64.99
188,0,0.0,13.35185185,2.0,0.0,7,4764.545,20.19354839,5286.49,1086.323,1057.298,1,440.99,1,1,,,19.94623656,,,,,,,,77.80645161,,
189,1,97.97,,1.0,0.0,1,0.0,4.580645161,641.97,73.553,,1,641.97,1,4,73.553,641.97,1.321983273,,,,,,,,0.0,,564.98
190,0,0.0,,2.0,1.0,6,513.799,17.80645161,1420.971,477.917,1420.971,0,59.0,1,1,,,,,,,,,,,79.41935484,,
191,0,0.0,4.218637992,1.0,0.0,1,870.71,7.258064516,1395.01,367.04,1395.01,1,1395.01,1,7,367.04,,,,,,,,,,0.0,,
192,1,13.98,0.444444444,3.0,0.0,5,2461.749,11.09677419,3016.756,484.484,1005.585333,1,708.96,4,53,-79.416,,5.177419354,7.0,99999.0,39.0,25.0,56.09677419,0.0,0.0,82.96774194,1.0,
193,1,449.98,50.63381123,3.0,0.0,24,5234.883,6.580645161,8762.062,1998.591,1460.343667,1,97.97,4,10,44.718,,0.406810035,11.0,74999.0,59.0,38.0,83.90322581,0.0,0.0,100.0645161,1.0,
194,0,0.0,18.33333333,3.0,0.0,21,4818.742,18.25806452,6584.209,1301.111,1316.8418,0,865.26,1,2,,,10.72700119,7.0,124999.0,54.0,194.0,19.35483871,0.0,0.0,93.03225806,1.0,
195,0,0.0,54.49940263,3.0,0.0,6,1981.984,11.0,2906.795,765.986,1453.3975,0,109.95,2,2,227.949,,,,,,,,,,83.90322581,,
196,0,0.0,,1.0,0.0,4,1111.577,10.67741935,1257.527,-20.686,628.7635,0,44.98,1,1,7.93,,5.120071684,,,,,,,,79.19354839,,
197,1,469.94,2.847072879,3.0,0.0,32,1760.35,5.806451612,5276.12,1497.858,2638.06,0,170.91,14,27,360.145,170.91,6.275985663,,,,,,,,73.38709677,,0.0
198,1,379.99,0.013739545,3.0,0.0,11,931.8,14.06451613,2160.78,258.201,,0,209.99,2,2,,,4.180406212,,,,,,,,84.0,,
199,0,0.0,22.78554361,3.0,0.0,2,1310.555,12.09677419,1496.544,187.703,748.272,0,737.6,1,3,,,8.390681003,,,,,,,,56.09677419,,
200,1,140.0,,2.0,0.0,9,3301.97,11.64516129,5323.506,1791.894,1774.502,0,140.0,2,2,74.75,,7.767025089,4.0,149999.0,75.0,2.0,150.0967742,0.0,0.0,52.48387097,0.0,
201,0,0.0,5.187574671,1.0,0.0,2,1534.642,7.483870967,1920.542,357.945,960.271,1,873.96,1,2,187.272,,1.488052568,,,,,,,,90.77419355,,
202,0,0.0,4.667861409,2.0,0.0,3,1998.32,8.483870967,2655.26,780.792,1327.63,0,1174.42,2,4,754.342,,5.075268817,3.0,74999.0,63.0,450.0,16.48387097,0.0,0.0,63.41935484,1.0,
203,0,0.0,,1.0,0.0,4,660.6,6.677419354,1597.691,765.072,1597.691,0,239.0,3,7,173.75,,10.75089606,,,,,,,,35.09677419,,
204,0,0.0,6.404420549,1.0,0.0,2,0.0,17.41935484,254.79,185.571,,0,127.701,2,4,,,,,,,,,,,0.096774193,,
205,1,547.98,,2.0,0.0,5,3497.827,10.35483871,3991.055,619.353,997.76375,0,586.95,1,2,-18.257,,0.016726403,,,,,,,,95.19354839,,
206,0,0.0,8.335722819,3.0,0.0,8,2246.266,9.709677419,4937.89,474.762,1234.4725,1,708.91,3,13,73.2,,1.577658303,,,,,,,,71.87096774,,
207,0,0.0,0.009557945,3.0,0.0,9,4606.13,1.129032258,6460.404,911.763,2153.468,1,649.45,4,28,-83.83,1292.03,0.135603345,5.0,99999.0,45.0,1385.0,44.80645161,0.0,0.0,43.0,1.0,1205.03
208,1,849.99,0.385304659,3.0,0.0,27,1038.874,0.483870967,7567.574,871.801,7567.574,1,157.95,13,32,133.36,575.87,0.120669056,,,,,,,,65.77419355,,575.87
209,1,140.0,1.882915173,2.0,0.0,3,1607.514,10.4516129,2291.692,719.689,1145.846,1,368.95,2,5,496.125,,2.100955794,,,,,,,,97.35483871,,
210,0,0.0,12.09259259,2.0,0.0,15,3306.63,0.612903225,10179.403,1241.449,10179.403,1,39.99,2,3,182.545,1012.98,0.085424133,,,,,,,,80.4516129,,915.98
211,0,0.0,2.941457586,1.0,0.0,1,0.0,8.709677419,56.0,45.76,,0,56.0,1,1,45.76,,8.630824372,,,,,,,,0.0,,
212,0,0.0,,2.0,0.0,14,727.719,20.51612903,1742.541,364.487,1742.541,0,89.07,1,4,,,,,,,,,,,81.77419355,,
213,0,0.0,10.94504182,1.0,0.0,6,1405.62,12.48387097,2506.433,353.433,835.477667,0,139.98,3,6,,,7.408004778,,,,,,,,32.58064516,,
214,0,0.0,26.59020311,3.0,0.0,9,4355.482,9.838709677,6437.354,1662.442,1609.3385,1,994.68,3,8,233.667,,3.154719235,,,,,,,,75.67741935,,
215,1,1252.76,1.340501792,1.0,0.0,2,786.98,10.80645161,917.96,176.337,917.96,1,89.0,2,3,176.337,,0.845280764,7.0,124999.0,52.0,36.0,41.48387097,0.0,0.0,0.096774193,1.0,
216,0,0.0,0.39725209,1.0,0.0,1,470.4,16.67741935,590.39,-10.31,590.39,1,590.39,1,3,,,16.42473118,4.0,74999.0,63.0,44.0,40.19354839,0.0,0.0,0.0,1.0,
217,0,0.0,0.531660692,2.0,0.0,3,839.499,12.70967742,1065.667,116.356,532.8335,0,349.99,1,1,,,12.59976105,,,,,,,,71.58064516,,
218,0,0.0,,1.0,0.0,2,0.0,7.483870967,235.06,12.666,,0,51.98,1,2,11.4,,2.272401433,4.0,99999.0,64.0,,63.25806452,0.0,0.0,61.61290323,1.0,
219,0,0.0,7.500597371,1.0,0.0,8,1263.41,5.0,2329.143,461.145,1164.5715,0,28.98,2,5,73.92,28.98,0.255675029,,,,,,,,51.0,,28.98
220,0,0.0,,,,1,275.99,4.580645161,294.99,-40.665,294.99,0,294.99,1,2,-40.665,294.99,,,,,,,,,0.0,,276.99
221,1,470.39,1.675029868,1.0,0.0,16,1465.39,5.096774193,3030.27,366.662,3030.27,1,554.98,3,5,140.527,554.98,0.120669056,9.0,74999.0,87.0,71.0,38.35483871,0.0,0.0,97.70967742,1.0,504.98
222,1,61.97,1.773596176,1.0,0.0,11,560.905,13.61290323,1109.064,15.881,1109.064,0,60.27,2,6,,,1.747311827,7.0,24999.0,41.0,3.0,1.096774193,1.0,1.0,62.5483871,1.0,
223,0,0.0,6.326164874,1.0,0.0,15,2319.89,23.16129032,3417.734,806.389,1708.867,1,167.96,1,6,,,,,,,,,,,67.19354839,,
224,0,0.0,35.2353644,1.0,1.0,1,1464.36,21.22580645,1829.32,540.702,1829.32,1,1829.32,1,2,,,14.630227,,,,,,,,0.0,,
225,0,0.0,48.52150538,2.0,0.0,1,1117.0,15.67741935,1137.98,78.429,1137.98,0,1137.98,1,2,,,15.57228196,,,,,,,,0.0,,
226,1,48.49,0.224611708,2.0,0.0,6,2475.42,0.354838709,6188.969,648.206,2062.989667,1,1006.47,3,6,177.255,2051.88,0.189366786,,,,,,,,98.70967742,,1858.41
227,0,0.0,6.0,4.0,0.0,10,3720.05,13.09677419,12148.029,1560.173,6074.0145,1,1408.99,3,7,,,1.707287933,,,,,,,,81.80645161,,
228,0,0.0,56.36081243,2.0,0.0,5,1342.55,0.096774193,1571.0,43.555,785.5,1,642.68,1,2,72.127,642.68,0.023297491,,,,,,,,95.77419355,,508.4
229,0,0.0,,1.0,0.0,5,5.9,8.354838709,295.78,101.547,,0,63.88,1,2,30.607,,8.338112305,7.0,149999.0,48.0,0.0,117.2903226,0.0,0.0,73.09677419,0.0,
230,0,0.0,,,,3,500.879,20.48387097,774.275,111.607,774.275,0,118.95,1,2,,,,,,,,,,,75.12903226,,
231,1,206.08,4.903823178,3.0,0.0,31,2639.707,6.903225806,6207.914,1379.36,1551.9785,1,128.22,7,24,55.775,,19.94922342,5.0,124999.0,62.0,48.0,79.48387097,0.0,0.0,74.38709677,1.0,
232,1,129.99,0.092592592,2.0,0.0,34,2660.24,4.516129032,7305.189,956.0,2435.063,1,131.98,10,21,110.379,131.98,0.002389486,1.0,74999.0,51.0,223.0,83.90322581,0.0,0.0,92.19354839,1.0,131.98
233,0,0.0,,1.0,0.0,1,421.99,10.87096774,479.97,-35.526,479.97,0,479.97,1,2,-35.526,,5.27897252,,,,,,,,0.0,,
234,0,0.0,10.21565114,2.0,0.0,9,252.0,5.93548387,1998.852,354.303,,1,68.98,2,4,24.97,68.98,4.097968936,3.0,74999.0,58.0,59.0,83.90322581,0.0,0.0,58.90322581,1.0,68.98
235,0,0.0,5.494623655,2.0,0.0,7,1467.99,15.67741935,3521.17,284.794,1760.585,1,113.99,1,1,,,,5.0,99999.0,67.0,77.0,74.4516129,0.0,0.0,61.74193548,0.0,
236,0,0.0,14.70250896,3.0,0.0,6,4693.91,15.80645161,5066.516,597.354,844.419333,0,1609.94,1,2,,,7.330346475,,,,,,,,80.77419355,,
237,1,110.0,0.827359617,2.0,0.0,12,1592.567,0.354838709,3275.377,805.508,1091.792333,1,129.0,1,1,128.999,129.0,2.698924731,4.0,74999.0,64.0,36.0,83.90322581,0.0,0.0,89.35483871,0.0,0.0
238,0,0.0,,1.0,0.0,6,751.656,8.032258064,1839.874,582.236,1839.874,0,140.0,2,3,74.75,,,,,,,,,,76.93548387,,
239,0,0.0,61.09916368,1.0,0.0,1,0.0,6.677419354,59.99,20.61,,0,59.99,1,1,20.61,,,,,,,,,,0.0,,
240,0,0.0,0.140382317,1.0,0.0,4,884.99,15.93548387,1007.94,-20.063,503.97,1,109.95,2,2,,,1.016129032,,,,,,,,103.8387097,,
241,0,0.0,,2.0,0.0,9,1238.361,5.774193548,1766.521,101.197,883.2605,0,88.97,1,3,38.395,88.97,5.060931899,5.0,74999.0,67.0,,112.4193548,0.0,0.0,97.41935484,1.0,88.97
242,0,0.0,40.81242533,3.0,0.0,8,3268.257,22.70967742,4597.945,1331.574,1532.648333,0,29.99,1,1,,,,,,,,,,,61.06451613,,
243,0,0.0,,1.0,0.0,8,0.0,23.22580645,317.9,116.47,,0,29.99,1,1,,,,,,,,,,,18.38709677,,
244,0,0.0,2.792712066,4.0,0.0,3,546.99,4.709677419,883.98,222.425,883.98,0,564.99,1,1,69.085,564.99,4.664874551,,,,,,,,91.16129032,,546.99
245,0,0.0,0.075268817,2.0,0.0,3,1467.482,1.096774193,1764.172,142.083,882.086,0,710.57,1,3,77.961,710.57,0.904420549,,,,,,,,87.0,,692.57
246,0,0.0,5.43548387,3.0,0.0,8,1389.26,7.967741935,2523.01,485.29,1261.505,0,155.99,5,13,118.583,,7.942054958,,,,,,,,47.22580645,,
247,0,0.0,,3.0,0.0,7,2868.794,23.32258065,3431.445,-598.745,686.289,0,379.0,2,3,,,,,,,,,,,64.77419355,,
248,1,52.97,0.048984468,4.0,0.0,14,1828.151,2.451612903,2440.979,-44.043,610.24475,1,36.98,6,11,37.844,36.98,2.255077658,3.0,124999.0,67.0,929.0,83.90322581,0.0,0.0,86.35483871,1.0,36.98
249,1,30.99,,,,3,999.45,0.741935483,1506.39,508.572,1506.39,0,138.96,3,7,508.572,138.96,,,,,,,,,9.451612903,,138.96
250,0,0.0,,,,1,0.0,23.67741935,20.99,12.91,,0,20.99,1,3,,,,,,,,,,,0.0,,
251,0,0.0,,1.0,0.0,2,345.99,14.0,453.948,37.592,453.948,0,56.0,1,1,,,13.8339307,,,,,,,,20.83870968,,
252,1,649.99,20.32377539,3.0,1.0,3,6.99,5.29032258,110.96,14.31,,1,3.99,3,3,-0.65,3.99,0.483273596,9.0,124999.0,80.0,5.0,16.96774194,0.0,0.0,11.19354839,1.0,3.99
253,1,28.99,28.1869773,1.0,0.0,13,2866.359,17.12903226,4753.487,883.814,2376.7435,0,75.98,3,11,,,,7.0,99999.0,71.0,40.0,57.93548387,0.0,0.0,55.35483871,0.0,
254,0,0.0,,2.0,0.0,4,898.469,11.64516129,1241.861,366.357,1241.861,0,128.95,1,2,123.949,,,,,,,,,,81.74193548,,
255,0,0.0,36.81242533,7.0,0.0,7,2233.29,9.225806451,3573.299,699.061,1191.099667,0,169.99,1,1,131.3,,0.428315412,,,,,,,,96.58064516,,
256,0,0.0,,1.0,1.0,3,2.95,6.354838709,286.87,85.995,,0,111.96,2,7,32.885,,6.261051373,4.0,74999.0,43.0,,28.0,0.0,0.0,50.64516129,1.0,
257,0,0.0,10.17921147,2.0,0.0,2,585.99,17.93548387,795.853,172.454,795.853,0,44.95,1,6,,,,,,,,,,,27.09677419,,
258,0,0.0,3.673237753,2.0,0.0,4,911.97,9.451612903,1400.898,39.528,700.449,1,243.97,2,3,77.69,,3.714456391,,,,,,,,50.35483871,,
259,1,277.96,3.810035842,1.0,0.0,5,1935.58,4.516129032,2524.41,710.922,2524.41,1,116.06,3,15,44.829,116.06,,,,,,,,,108.1612903,,116.06
260,0,0.0,,1.0,0.0,1,0.0,7.870967741,19.99,2.67,,0,19.99,1,1,2.67,,,,,,,,,,0.0,,
261,1,35.99,0.827956989,3.0,0.0,11,1193.94,1.193548387,2858.243,485.952,1429.1215,1,61.98,5,8,76.516,97.96,1.163082437,4.0,34999.0,73.0,100.0,83.90322581,0.0,0.0,52.5483871,1.0,97.96
262,0,0.0,5.63381123,1.0,0.0,2,601.9,12.87096774,1063.634,197.133,1063.634,0,300.0,1,2,,,,,,,,,,,33.25806452,,
263,1,66.98,0.902628434,6.0,0.0,28,2489.459,1.096774193,5085.879,-31.002,1017.1758,1,399.99,5,12,41.137,399.99,0.753285543,8.0,99999.0,43.0,86.0,83.90322581,0.0,0.0,101.1290323,1.0,350.99
264,0,0.0,,1.0,0.0,1,1698.0,0.451612903,1698.0,637.606,,0,1698.0,1,2,637.606,1698.0,,3.0,99999.0,33.0,10.0,23.96774194,0.0,0.0,0.0,0.0,1698.0
265,0,0.0,0.035244922,2.0,0.0,5,2322.627,10.93548387,3344.606,656.116,1114.868667,0,528.21,1,1,33.165,,0.253285543,,,,,,,,107.483871,,
266,1,239.0,17.24133811,2.0,0.0,5,2645.99,0.064516129,3826.795,1179.958,1275.598333,1,1220.85,3,43,440.577,1220.85,0.056152927,,,,,,,,42.22580645,,800.98
267,0,0.0,,1.0,0.0,7,1073.64,3.193548387,2586.51,472.997,2586.51,0,144.98,1,3,141.85,144.98,3.0,,,,,,,,97.38709677,,144.98
268,1,312.98,,2.0,0.0,25,1672.067,1.741935483,2489.742,546.591,1244.871,0,37.98,12,15,28.524,90.95,1.737753882,4.0,74999.0,75.0,42.0,50.61290323,0.0,0.0,86.90322581,1.0,90.95
269,0,0.0,,,,1,79.99,21.83870968,115.97,2.49,,0,115.97,1,3,,,,,,,,,,,0.0,,
270,1,64.99,2.304062126,1.0,0.0,21,6155.844,9.870967741,9016.029,778.872,1127.003625,0,65.99,4,5,49.234,,1.073476702,6.0,74999.0,72.0,24.0,61.03225806,0.0,0.0,93.38709677,1.0,
271,0,0.0,,,,1,0.0,4.741935483,57.98,24.02,,0,57.98,1,2,24.02,57.98,,,,,,,,,0.0,,57.98
272,0,0.0,46.44563919,1.0,1.0,8,560.98,11.4516129,1126.12,156.231,1126.12,0,578.98,3,10,21.876,,4.571684587,6.0,24999.0,64.0,1.0,105.2903226,0.0,0.0,59.16129032,2.0,
273,1,140.0,48.22759857,2.0,0.0,13,3489.229,3.161290322,5553.537,1774.425,1851.179,0,129.95,4,5,446.457,129.95,,,,,,,,,97.93548387,,0.0
274,1,16.99,,1.0,1.0,8,659.237,8.677419354,758.187,31.332,758.187,0,21.99,2,2,4.688,,8.634408602,,,,,,,,108.6451613,,
275,1,19.98,8.290919952,1.0,0.0,2,875.967,8.93548387,894.967,-130.234,447.4835,0,408.38,1,3,-106.984,,,,,,,,,,89.90322581,,
276,0,0.0,,1.0,1.0,16,1983.21,12.93548387,3786.632,1281.536,1893.316,0,59.0,5,12,,,,,,,,,,,83.29032258,,
277,1,419.99,0.173835125,3.0,0.0,3,766.98,8.774193548,870.95,2.597,870.95,1,89.99,2,2,-12.534,,0.462962962,7.0,34999.0,54.0,217.0,39.51612903,0.0,0.0,98.80645161,1.0,
278,0,0.0,23.44444444,2.0,0.0,3,1536.97,18.35483871,2298.8,452.267,1149.4,1,465.96,1,7,,,5.737156511,,,,,,,,25.19354839,,
279,0,0.0,28.75507766,1.0,0.0,7,1159.094,20.16129032,1785.533,295.867,892.7665,1,39.95,1,1,,,16.10692951,,,,,,,,51.5483871,,
280,0,0.0,12.80107527,2.0,0.0,4,1640.93,1.709677419,1958.865,221.102,652.955,0,638.97,2,2,64.926,638.97,0.437873357,,,,,,,,35.06451613,,581.99
281,1,228.61,,5.0,0.0,13,1556.544,8.774193548,2308.284,295.606,1154.142,1,852.61,1,2,105.405,,8.65651135,3.0,99999.0,65.0,3.0,77.67741935,0.0,0.0,87.32258065,1.0,
282,1,239.97,19.06989247,2.0,0.0,4,256.587,23.12903226,585.667,-176.439,585.667,1,6.99,1,1,,,0.46953405,,,,,,,,85.77419355,,
283,1,638.97,0.198924731,3.0,0.0,2,1214.99,22.93548387,1445.098,138.144,722.549,0,696.26,1,2,,,0.222819593,3.0,99999.0,61.0,79.0,24.48387097,0.0,0.0,25.35483871,1.0,
284,1,89.95,0.269414575,1.0,0.0,2,529.94,2.548387096,806.67,110.12,806.67,1,93.14,2,9,110.12,806.67,2.467741935,2.0,49999.0,59.0,161.0,34.70967742,0.0,0.0,1.709677419,1.0,624.08
285,1,1347.98,4.390681003,1.0,0.0,2,1156.02,10.03225806,1357.99,263.354,1357.99,1,1199.01,2,4,263.354,,0.090800477,,,,,,,,0.032258064,,
286,1,136.0,0.093189964,2.0,0.0,13,990.29,4.612903225,3005.473,1320.185,3005.473,1,239.0,4,7,239.0,239.0,0.412186379,,,,,,,,65.58064516,,0.0
287,0,0.0,,1.0,0.0,2,0.0,10.12903226,348.95,265.409,,0,109.95,2,3,265.409,,10.05017921,,,,,,,,0.032258064,,
288,0,0.0,0.242532855,2.0,0.0,11,3574.754,0.193548387,5569.8,967.966,1392.45,1,119.98,6,12,295.934,833.94,0.829151732,6.0,99999.0,46.0,310.0,83.90322581,0.0,0.0,84.67741935,1.0,776.96
289,0,0.0,1.658900836,3.0,0.0,17,8784.441,11.51612903,11344.38,4029.751,2836.095,1,110.0,3,4,37.46,,0.735961768,10.0,124999.0,74.0,56.0,23.5483871,0.0,0.0,101.516129,1.0,
290,0,0.0,10.84528076,1.0,0.0,8,1440.471,17.67741935,3126.552,471.978,1563.276,0,107.06,1,5,,,,,,,,,,,70.12903226,,
291,0,0.0,0.765232974,1.0,0.0,1,330.99,8.806451612,379.99,-180.91,379.99,0,379.99,1,1,-180.91,,,,,,,,,,0.0,,
292,0,0.0,,1.0,1.0,8,2544.567,5.677419354,3635.333,1102.211,1817.6665,0,239.0,2,3,549.161,239.0,8.111708482,,,,,,,,109.6774194,,0.0
293,1,388.99,54.51373955,3.0,0.0,17,2147.13,6.93548387,5701.17,2331.866,1900.39,0,714.26,4,8,304.033,,4.157706093,5.0,74999.0,76.0,17.0,77.22580645,0.0,0.0,111.7419355,1.0,
294,1,239.0,14.22700119,3.0,0.0,6,2585.617,14.25806452,3778.351,753.17,1259.450333,1,87.99,4,12,,,13.90501792,9.0,74999.0,75.0,335.0,45.70967742,0.0,0.0,65.70967742,1.0,
295,0,0.0,,3.0,0.0,4,1569.684,17.48387097,1644.664,174.878,822.332,0,480.19,1,2,,,17.02568698,,,,,,,,91.32258065,,
296,1,111.96,,2.0,0.0,5,89.99,11.38709677,541.53,100.075,,0,89.99,1,1,-3.955,,11.28733572,5.0,24999.0,89.0,0.0,150.0967742,0.0,0.0,97.19354839,0.0,
297,0,0.0,,,,3,776.564,0.709677419,929.656,185.274,464.828,0,349.98,1,2,-3.91,349.98,0.551971326,,,,,,,,70.64516129,,331.98
